Date,Customer ID,Order ID,Order Quantity,Marketing Campaign,Product Category,State,Region,Product Brand,Order Channel,Payment Method,Payment Status,Sales Representative
2022-01-05 11:18:27,11617,78954591,7,Referral,Sports Equipment,GA,North,Brand A,Online Store,Credit Card,Paid,Robert Wilson
2022-07-20 04:44:59,739543,474963470,1,Email Promo,Books,NY,North,Brand A,Phone,Credit Card,Paid,Susan Cortez
2021-02-06 15:02:19,802949,270521,1,Email Promo,Clothing,IL,North,Brand A,In-Store,Credit Card,Not Paid,Matthew Kim MD
2021-03-19 01:42:08,4437,94724790,1,Holiday Campaign,Sports Equipment,CA,North,Brand C,Mobile App,Credit Card,Paid,Sarah Underwood
2020-11-18 19:36:01,805226521,51512972,1,Holiday Campaign,Furniture,GA,East,Brand D,Online Store,Cash,Paid,Jennifer Johnson
2020-12-12 06:44:54,7510,10,1,Referral,Furniture,NY,West,Brand C,In-Store,PayPal,Paid,Chad Bennett
2022-03-01 22:11:40,54663,191632,1,Holiday Campaign,Books,IL,West,Brand A,Online Store,Credit Card,Paid,Shawn Henry
2023-08-07 01:45:08,16,288187,7,Holiday Campaign,Sports Equipment,FL,West,Brand D,Mobile App,Credit Card,Not Paid,Christopher Moss
2020-03-29 20:04:53,30163592,480155337,1,Holiday Campaign,Furniture,MI,South,Brand D,Online Store,Cash,Not Paid,Antonio Winters
2023-03-02 17:17:41,51775,3905,1,Email Promo,Books,GA,East,Brand E,Mobile App,PayPal,Paid,Elizabeth Ford
2021-02-17 16:24:33,9395,459,1,Referral,Sports Equipment,OH,East,Brand B,Mobile App,Credit Card,Paid,Lisa Flores
2023-11-22 06:32:48,829686106,326392,9,Referral,Electronics,MI,East,Brand A,In-Store,Credit Card,Not Paid,Jonathan Wells
2020-02-11 11:13:23,831189,4554652,1,Holiday Campaign,Clothing,TX,West,Brand D,Online Store,Credit Card,Paid,Shelby Gonzales
2021-05-12 05:52:24,51507,7811,10,Referral,Clothing,NY,West,Brand B,In-Store,PayPal,Paid,Carlos Davis
2021-12-02 12:05:23,7219,52251757,1,Summer Sale,Electronics,MI,West,Brand A,Online Store,Cash,Paid,Krystal Dawson
2020-09-01 11:31:08,81695,899524,1,Holiday Campaign,Furniture,OH,North,Brand C,Online Store,Cash,Paid,Nicole Mendoza
2020-01-14 01:36:37,8177019,587595769,8,Email Promo,Electronics,CA,East,Brand D,Mobile App,Credit Card,Paid,Isabella Burke
2021-05-02 20:19:41,1560,118729,1,Holiday Campaign,Books,MI,West,Brand B,In-Store,Credit Card,Paid,David Martin
2020-01-02 16:28:56,31825,4778,1,Holiday Campaign,Sports Equipment,MI,West,Brand A,Phone,PayPal,Not Paid,Amanda Bennett
2020-07-08 23:23:22,8660,103882944,1,Holiday Campaign,Furniture,GA,East,Brand E,Phone,Cash,Not Paid,Jermaine Cobb
2021-01-31 11:06:52,530,3240517,1,Email Promo,Clothing,TX,South,Brand C,Online Store,PayPal,Paid,Cheryl Shaw
2023-03-28 17:25:32,678935,396114,1,Referral,Furniture,TX,West,Brand E,Mobile App,Cash,Paid,Andrew Mcgrath
2020-04-21 19:23:08,554049,50658218,1,Summer Sale,Sports Equipment,IL,South,Brand B,In-Store,PayPal,Paid,Dominique King
2021-01-08 09:15:49,1450439,7382,1,Holiday Campaign,Books,GA,South,Brand E,In-Store,PayPal,Not Paid,Bianca Ellis
2023-11-03 12:18:18,950223,421958,1,Summer Sale,Books,IL,East,Brand C,Phone,Cash,Not Paid,Matthew Bass
2020-07-21 04:57:28,3711710,698,1,Summer Sale,Furniture,PA,South,Brand D,Online Store,Credit Card,Paid,Joseph Lara
2021-02-20 02:28:36,53691313,1069674,2,Holiday Campaign,Sports Equipment,CA,South,Brand C,Mobile App,Credit Card,Paid,Scott Howell
2023-02-16 17:54:38,580691,1688,1,Referral,Furniture,NC,West,Brand A,Phone,Credit Card,Paid,Renee Hayes
2022-03-27 18:02:25,2073,38564476,1,Referral,Furniture,IL,West,Brand D,Online Store,Cash,Paid,Jason Smith
2021-09-24 15:27:47,180095,2761,3,Referral,Sports Equipment,CA,East,Brand C,Online Store,PayPal,Not Paid,Cheryl Davis
2021-11-04 17:55:35,173655,3777,1,Email Promo,Sports Equipment,GA,North,Brand B,Mobile App,PayPal,Paid,Melody Shaffer
2022-04-04 22:53:11,353,656297,1,Referral,Clothing,NC,West,Brand B,Mobile App,PayPal,Not Paid,Brent Davis
2021-08-02 11:27:49,3561,1712,1,Summer Sale,Books,GA,North,Brand C,In-Store,Cash,Paid,Michelle Robinson
2023-09-06 23:37:47,8120588,496134501,1,Holiday Campaign,Sports Equipment,OH,South,Brand D,Mobile App,Cash,Not Paid,Ashley Martin
2023-01-27 13:31:20,66418691,175,8,Referral,Furniture,TX,South,Brand B,Phone,Credit Card,Not Paid,Mark Lewis
2022-09-01 16:52:59,7099,916,4,Referral,Electronics,TX,East,Brand A,Mobile App,Credit Card,Not Paid,William Brennan
2022-10-31 00:17:14,825008439,447820209,5,Holiday Campaign,Books,NC,North,Brand C,Phone,Cash,Paid,Jacob Snyder
2020-08-05 02:29:31,3707188,142827,1,Holiday Campaign,Electronics,NY,North,Brand D,Online Store,Cash,Not Paid,Nichole Nelson
2022-08-30 14:27:11,742877,47453,1,Email Promo,Electronics,MI,West,Brand C,Mobile App,PayPal,Paid,Linda Mckinney
2023-03-02 16:29:18,2,50234026,1,Email Promo,Books,CA,South,Brand C,Phone,Cash,Paid,Nicole Goodwin
2021-09-20 22:34:09,46980,7184,10,Referral,Sports Equipment,NY,West,Brand B,Phone,Credit Card,Paid,Jeremy Hutchinson
2021-03-31 08:44:54,79702,3465407,1,Email Promo,Clothing,FL,North,Brand D,In-Store,PayPal,Paid,Andrew Hubbard
2021-05-14 11:43:45,41296,46,7,Holiday Campaign,Clothing,NY,South,Brand B,Mobile App,Credit Card,Paid,Michelle Sherman
2023-05-01 10:50:10,3456408,66106647,1,Holiday Campaign,Sports Equipment,MI,North,Brand D,Online Store,PayPal,Not Paid,Robert Burns Jr.
2023-05-18 22:11:40,8137564,3998434,7,Referral,Clothing,IL,West,Brand A,Online Store,PayPal,Not Paid,Amanda Fleming
2021-04-05 14:41:34,109241,953145333,1,Referral,Furniture,FL,South,Brand B,Online Store,Cash,Paid,Deanna Rivas
2021-10-02 05:34:30,930556,1588774,4,Email Promo,Furniture,GA,West,Brand A,Online Store,Credit Card,Not Paid,William Gardner
2021-02-14 02:11:32,19855938,298,9,Summer Sale,Books,NC,North,Brand D,Online Store,Cash,Not Paid,Robert Christian
2022-11-11 07:23:30,6980,68503,7,Referral,Furniture,NC,East,Brand C,In-Store,PayPal,Paid,Ashley Martinez
2021-03-17 23:38:38,15542,95451,7,Email Promo,Books,NC,West,Brand A,Phone,Cash,Paid,Gail Rodriguez
2020-05-22 21:59:36,363175,786,1,Email Promo,Furniture,IL,East,Brand E,Phone,PayPal,Not Paid,Claudia Patel
2021-08-26 01:57:59,395987,71096672,6,Referral,Electronics,NC,North,Brand D,Online Store,Credit Card,Paid,Faith Hill
2020-02-14 02:43:39,231533,493,1,Holiday Campaign,Books,TX,East,Brand A,Online Store,Credit Card,Not Paid,David Cole MD
2021-10-03 10:06:31,66503491,739,1,Summer Sale,Electronics,OH,West,Brand A,Phone,Cash,Paid,Jennifer Patrick
2021-03-28 15:21:20,98985607,767798282,1,Email Promo,Clothing,CA,South,Brand A,Online Store,PayPal,Not Paid,Juan Stewart
2020-01-06 19:16:00,93477,41532,10,Holiday Campaign,Furniture,PA,North,Brand A,Phone,PayPal,Paid,Jessica Fuller
2021-09-16 04:56:54,84284,682791216,1,Email Promo,Furniture,FL,East,Brand C,Online Store,PayPal,Not Paid,Steven Brown
2020-12-09 06:13:07,517346,6604544,1,Summer Sale,Sports Equipment,FL,North,Brand B,Online Store,Credit Card,Paid,Olivia Marks
2020-09-19 23:35:45,305241,2699,1,Holiday Campaign,Clothing,PA,East,Brand E,In-Store,PayPal,Not Paid,Mary Henry
2022-07-28 07:09:28,872757216,1624333,1,Email Promo,Sports Equipment,MI,East,Brand B,Phone,Credit Card,Paid,Angela Jones
2020-12-06 06:07:10,412926,906433,1,Holiday Campaign,Furniture,CA,South,Brand C,In-Store,Credit Card,Not Paid,Kelly Rodriguez
2021-08-30 04:17:57,754063,82,1,Email Promo,Clothing,GA,North,Brand B,Phone,Credit Card,Paid,Paul Bush
2023-02-18 21:44:48,663817,4961279,1,Email Promo,Clothing,CA,West,Brand B,In-Store,PayPal,Paid,Ashley Goodwin
2022-11-13 14:16:39,46880,6280858,1,Summer Sale,Sports Equipment,GA,West,Brand A,Mobile App,PayPal,Not Paid,Sandra Mills
2022-05-05 11:15:53,32,188239,1,Holiday Campaign,Books,GA,North,Brand A,Mobile App,Cash,Not Paid,Anthony Evans
2023-02-27 08:21:22,7635245,3021849,9,Referral,Furniture,GA,West,Brand D,Online Store,Credit Card,Not Paid,Peggy Cobb
2022-09-28 07:49:50,7097,8350,4,Summer Sale,Books,CA,South,Brand B,Online Store,Credit Card,Paid,Robert Wilson
2023-10-14 08:18:21,6486,845,1,Email Promo,Clothing,PA,South,Brand A,Online Store,Credit Card,Not Paid,Danny Meyer
2022-04-22 15:22:07,14719,1661324,1,Referral,Electronics,NY,North,Brand D,Phone,Cash,Not Paid,Teresa Turner
2023-05-28 06:33:06,8910,700481248,1,Summer Sale,Electronics,CA,West,Brand C,Online Store,PayPal,Not Paid,Alexander Rios
2023-01-06 18:10:54,44486358,790749,1,Referral,Clothing,FL,South,Brand D,In-Store,Cash,Not Paid,Emily Lee
2022-03-15 15:40:35,43,4815652,2,Summer Sale,Furniture,MI,East,Brand E,Phone,PayPal,Paid,Gary Turner
2021-10-31 20:19:52,622,88125026,1,Holiday Campaign,Books,GA,West,Brand A,Phone,Credit Card,Paid,Diana Barton
2023-04-30 10:48:51,94739,35427,6,Holiday Campaign,Sports Equipment,IL,East,Brand A,In-Store,Cash,Paid,Ashley Mccoy
2023-01-03 13:26:27,18,64731237,1,Email Promo,Clothing,TX,South,Brand E,Mobile App,Credit Card,Not Paid,Thomas Patterson
2021-11-11 12:31:28,61724,6295,1,Summer Sale,Books,CA,West,Brand A,In-Store,Credit Card,Paid,Arthur Sellers
2022-02-05 07:50:48,9495,1456288,1,Email Promo,Sports Equipment,OH,West,Brand A,Online Store,Credit Card,Paid,Daniel Bond
2023-09-25 20:01:31,7832,3168000,1,Holiday Campaign,Books,FL,West,Brand D,Online Store,Cash,Not Paid,Samuel Montgomery
2021-07-03 16:12:42,688,2910,7,Referral,Books,GA,West,Brand D,Online Store,Credit Card,Not Paid,Rhonda Quinn
2021-06-27 02:34:07,367,909889923,1,Summer Sale,Books,CA,South,Brand A,In-Store,PayPal,Not Paid,Daniel Cohen
2021-10-02 20:39:35,366,668812076,7,Email Promo,Sports Equipment,OH,South,Brand B,Phone,Credit Card,Not Paid,Andrew Jones
2020-05-10 01:05:23,41138375,811635,5,Email Promo,Furniture,FL,West,Brand D,In-Store,PayPal,Paid,Adam Suarez III
2022-01-24 18:20:23,175554,227645,7,Referral,Books,CA,West,Brand E,Online Store,PayPal,Not Paid,Robert Carter
2022-10-04 16:52:42,383225866,6757,5,Summer Sale,Books,PA,South,Brand C,Online Store,Cash,Not Paid,David Bright
2022-10-14 14:58:14,1072668,864439792,1,Holiday Campaign,Furniture,MI,South,Brand B,Phone,Cash,Not Paid,Alicia Malone
2023-02-06 17:05:23,35029905,966,1,Summer Sale,Sports Equipment,OH,North,Brand A,Mobile App,Credit Card,Paid,Melissa Jones
2020-10-15 10:08:12,9667,127009,1,Holiday Campaign,Sports Equipment,PA,North,Brand A,In-Store,Cash,Not Paid,Angela Hart
2021-10-21 22:43:26,64252452,698305,1,Summer Sale,Furniture,FL,West,Brand E,Online Store,Credit Card,Not Paid,Joseph Mendoza
2022-04-18 09:37:05,650571126,229641,1,Email Promo,Sports Equipment,NC,South,Brand B,Phone,PayPal,Paid,Ashley Nelson
2022-10-23 23:47:51,3997,2169,10,Referral,Sports Equipment,CA,North,Brand D,Mobile App,Credit Card,Paid,Ashley Sanchez
2023-08-15 01:02:45,274114,136298,9,Email Promo,Electronics,NY,West,Brand D,In-Store,Cash,Paid,Joshua Taylor
2020-01-18 03:00:45,16611950,77261328,5,Summer Sale,Books,IL,East,Brand D,Mobile App,PayPal,Not Paid,Tina Davis
2021-01-20 17:47:57,3365995,907978811,8,Email Promo,Furniture,NC,West,Brand B,Mobile App,Cash,Not Paid,Anna Wright
2023-11-03 18:37:16,803142520,713600,1,Summer Sale,Books,MI,South,Brand B,Phone,Cash,Not Paid,Christine Solis
2023-07-28 19:14:47,21507,61335314,1,Referral,Clothing,IL,South,Brand E,Mobile App,PayPal,Not Paid,James Diaz
2023-08-20 07:53:26,456812278,4770,1,Referral,Furniture,CA,East,Brand C,In-Store,PayPal,Not Paid,Deanna Schwartz
2021-04-29 15:05:22,882391,37530,1,Summer Sale,Sports Equipment,IL,North,Brand C,Mobile App,PayPal,Paid,Carla Knight
2022-10-30 21:47:26,971165986,71325,1,Summer Sale,Furniture,GA,North,Brand E,Online Store,Cash,Not Paid,Jamie Lang
2021-07-03 20:34:10,2001,9073,1,Holiday Campaign,Clothing,MI,North,Brand D,Phone,Credit Card,Not Paid,Roberto Hill
2021-05-15 22:17:10,78810775,2608908,1,Summer Sale,Electronics,NY,West,Brand B,Online Store,PayPal,Paid,Cheryl Clark
2021-10-12 12:17:02,470439,38630,1,Holiday Campaign,Electronics,NC,East,Brand E,In-Store,Cash,Not Paid,Peter Henderson
2022-08-31 17:39:46,52,653,1,Referral,Furniture,MI,North,Brand E,Online Store,Cash,Not Paid,Michael Cohen
2023-08-20 13:20:46,236072,652,3,Referral,Furniture,IL,East,Brand A,In-Store,PayPal,Not Paid,Thomas Collier
2020-01-30 04:10:06,980608,202377660,1,Summer Sale,Sports Equipment,GA,North,Brand A,In-Store,PayPal,Paid,Michael Ware
2021-02-14 07:25:24,597,61296483,1,Referral,Books,PA,South,Brand E,Phone,PayPal,Not Paid,Adam Owen
2021-03-12 14:47:34,279272,6764,1,Holiday Campaign,Furniture,OH,West,Brand E,Mobile App,PayPal,Not Paid,Laura Molina
2021-09-18 15:24:35,867188,994,1,Referral,Electronics,GA,South,Brand C,Mobile App,Credit Card,Not Paid,Kathryn Johnson
2023-11-12 12:13:09,7172,12576,1,Summer Sale,Electronics,TX,West,Brand D,Online Store,Cash,Paid,Matthew Wright
2022-06-13 07:40:04,607135,64978919,1,Holiday Campaign,Furniture,CA,East,Brand E,Online Store,Credit Card,Not Paid,Carl Dean
2020-01-26 02:32:04,300116088,75,1,Holiday Campaign,Sports Equipment,GA,South,Brand D,In-Store,PayPal,Paid,Eddie Singh
2023-12-07 12:06:29,83,72442,4,Holiday Campaign,Clothing,TX,West,Brand C,Mobile App,PayPal,Not Paid,Annette Williams
2021-12-03 00:39:15,730932,959195426,1,Summer Sale,Electronics,PA,North,Brand C,Phone,Cash,Paid,Ashley Vasquez
2023-12-11 16:16:33,18686292,539,4,Email Promo,Books,NC,North,Brand C,Mobile App,Credit Card,Paid,Michelle Goodman
2022-05-11 17:23:01,21037,796880,1,Holiday Campaign,Sports Equipment,OH,East,Brand E,Mobile App,Cash,Paid,Rodney Huang
2023-07-12 05:35:35,877084782,579211880,9,Referral,Clothing,GA,North,Brand B,Online Store,PayPal,Paid,Timothy Riddle
2021-05-10 10:55:25,197,36198,1,Summer Sale,Furniture,MI,North,Brand E,Mobile App,Credit Card,Paid,Laura May
2023-02-16 08:28:38,50502,92474,1,Referral,Clothing,GA,East,Brand D,In-Store,Cash,Not Paid,Annette Rodriguez
2020-11-15 21:09:40,7917918,2583,2,Referral,Clothing,FL,North,Brand A,In-Store,Cash,Not Paid,Melissa Duncan
2023-07-20 14:43:10,264671563,443,1,Summer Sale,Furniture,MI,West,Brand D,Phone,Credit Card,Paid,Rebecca Morales
2022-09-14 04:27:21,19224,92,1,Email Promo,Electronics,GA,North,Brand E,In-Store,Credit Card,Paid,Tara Hahn
2022-05-16 06:05:41,2102665,61174,1,Email Promo,Books,MI,East,Brand A,In-Store,Credit Card,Not Paid,Laura Foster
2022-03-27 00:07:26,70146,1543,6,Holiday Campaign,Electronics,OH,South,Brand D,Online Store,PayPal,Paid,Anthony Peterson Jr.
2020-07-09 02:03:55,967,38114,1,Holiday Campaign,Sports Equipment,FL,West,Brand A,In-Store,Cash,Paid,Tom Hood
2023-07-13 10:56:56,69684387,1170,4,Referral,Clothing,CA,North,Brand C,Mobile App,Credit Card,Not Paid,Kimberly Moore
2020-08-03 20:40:47,54799,794238,1,Summer Sale,Books,NY,South,Brand E,Mobile App,Cash,Paid,Leonard Shields
2020-11-27 02:43:57,994695,4247118,1,Referral,Clothing,CA,East,Brand D,Online Store,Cash,Not Paid,Timothy Estrada
2021-01-28 06:47:04,112366617,228,1,Holiday Campaign,Clothing,GA,East,Brand C,In-Store,Credit Card,Paid,Bonnie Price
2020-11-27 17:44:38,275279135,7212,1,Referral,Electronics,CA,East,Brand A,Mobile App,Credit Card,Not Paid,Michelle Gregory
2022-12-05 13:16:16,72865056,122482,1,Email Promo,Clothing,TX,West,Brand D,Online Store,Credit Card,Not Paid,John Morgan
2021-10-18 02:52:04,705743,90178635,1,Holiday Campaign,Furniture,OH,East,Brand E,In-Store,Cash,Paid,Jennifer Fernandez
2023-01-07 20:58:31,55747,87789399,1,Summer Sale,Furniture,GA,West,Brand A,In-Store,Cash,Not Paid,David May
2023-09-18 16:57:38,6608082,473,1,Referral,Sports Equipment,NY,East,Brand A,Online Store,Cash,Paid,Nicole Christian
2021-09-30 10:55:08,70660553,4525941,5,Referral,Books,GA,South,Brand C,Phone,Cash,Not Paid,Karl Meyer
2021-09-20 19:54:10,8226010,933755497,1,Email Promo,Books,NC,West,Brand C,Mobile App,PayPal,Not Paid,Jessica Huffman
2020-09-27 09:19:49,5477471,252991,1,Summer Sale,Electronics,GA,South,Brand C,Online Store,Credit Card,Not Paid,William Davis
2022-02-12 05:46:25,556,4247,7,Holiday Campaign,Clothing,MI,West,Brand A,In-Store,Cash,Paid,Jeanne Hines
2022-02-26 07:55:00,93811,31880035,1,Email Promo,Furniture,GA,East,Brand C,Phone,Credit Card,Not Paid,Kristina Pace
2020-12-11 02:42:27,159,82755,1,Summer Sale,Electronics,NC,South,Brand C,Online Store,Credit Card,Paid,Danny King
2020-12-15 10:07:01,51447,163515,6,Referral,Sports Equipment,GA,East,Brand B,In-Store,Credit Card,Not Paid,Justin Grimes
2020-05-16 13:42:27,814785649,655480683,1,Summer Sale,Furniture,NY,East,Brand B,Mobile App,Cash,Paid,Amber Owen
2023-07-01 12:26:50,16825027,507390,8,Holiday Campaign,Furniture,MI,East,Brand C,Phone,Credit Card,Not Paid,Alice Mcpherson
2020-03-30 14:53:36,23731182,11653418,1,Summer Sale,Clothing,FL,East,Brand A,Phone,Credit Card,Paid,Nicole Williams
2023-10-19 13:53:25,2924,73,1,Email Promo,Books,CA,East,Brand D,In-Store,PayPal,Paid,Dillon Johnson
2020-09-06 16:55:54,7353157,1957,1,Holiday Campaign,Clothing,NY,East,Brand D,Phone,PayPal,Not Paid,Dr. Brenda Andrews
2020-08-01 01:33:44,801,223035953,1,Holiday Campaign,Books,MI,North,Brand D,Mobile App,PayPal,Paid,Samuel Ellison
2021-01-23 08:42:40,34668525,5020016,1,Referral,Electronics,TX,East,Brand B,In-Store,PayPal,Not Paid,Brittany Gonzalez
2021-09-23 14:09:03,54320,441439198,1,Holiday Campaign,Electronics,CA,West,Brand A,Phone,Credit Card,Not Paid,Timothy Gonzalez
2023-01-23 15:19:46,483,384777,1,Summer Sale,Books,TX,North,Brand D,Phone,Cash,Paid,Curtis Hernandez
2023-02-12 13:39:14,71080,24343,1,Holiday Campaign,Sports Equipment,MI,North,Brand D,Mobile App,Credit Card,Paid,David Spencer
2021-11-11 22:42:02,70954,968,1,Email Promo,Electronics,GA,West,Brand E,Mobile App,Credit Card,Paid,Christine Benjamin
2021-06-26 13:54:13,238009,8579,1,Email Promo,Clothing,PA,South,Brand B,Phone,PayPal,Paid,Suzanne Mccall
2023-08-13 14:57:24,20469114,98,1,Email Promo,Electronics,NY,North,Brand E,Online Store,Cash,Not Paid,Tyler Moreno
2021-05-19 16:23:26,6314,1166,6,Email Promo,Electronics,FL,West,Brand A,Phone,PayPal,Not Paid,Mark Martin
2021-02-16 08:41:01,22828846,143813002,1,Referral,Furniture,IL,South,Brand E,Phone,Cash,Paid,Bradley Conway
2023-10-04 12:37:58,89906802,5167363,1,Email Promo,Electronics,NC,North,Brand B,In-Store,PayPal,Paid,Annette King
2023-08-03 00:40:19,62750995,826,1,Email Promo,Clothing,NY,West,Brand B,In-Store,Credit Card,Paid,Jennifer Long
2021-09-17 01:09:00,816357851,734914049,1,Summer Sale,Electronics,TX,South,Brand A,In-Store,Cash,Not Paid,Anna Calhoun
2021-05-25 23:39:19,79495,8037412,1,Email Promo,Sports Equipment,CA,West,Brand D,In-Store,Credit Card,Not Paid,Robert Colon
2021-04-23 15:45:51,6946841,50549224,1,Email Promo,Sports Equipment,TX,North,Brand E,Phone,Credit Card,Paid,William Long
2021-11-12 06:02:15,93216021,936,1,Holiday Campaign,Furniture,PA,North,Brand E,In-Store,Cash,Paid,Carolyn Salinas MD
2022-12-13 16:53:49,9411320,4995,1,Holiday Campaign,Furniture,FL,West,Brand D,In-Store,PayPal,Not Paid,Caitlin Duncan
2023-06-09 08:55:34,311826485,601,1,Summer Sale,Sports Equipment,OH,South,Brand B,Online Store,Cash,Paid,Mary Thompson
2023-03-26 23:02:02,9809391,52842,10,Summer Sale,Books,MI,West,Brand B,Online Store,Cash,Not Paid,Jessica Franklin
2021-08-18 01:04:10,9255711,9726982,1,Holiday Campaign,Books,OH,North,Brand A,Phone,PayPal,Paid,Alex Jarvis
2022-09-25 06:12:06,4743,44934874,1,Holiday Campaign,Electronics,NC,North,Brand B,In-Store,PayPal,Paid,Robert Riley
2021-04-19 04:49:32,908,35753,1,Holiday Campaign,Clothing,FL,East,Brand D,Mobile App,Credit Card,Paid,Damon Mcintyre
2022-05-12 02:15:10,3120,751940790,1,Referral,Electronics,CA,East,Brand C,Online Store,Cash,Paid,Perry Underwood
2023-10-24 13:34:50,8952,4449,1,Email Promo,Clothing,OH,South,Brand E,Mobile App,Cash,Not Paid,Joe Lowe
2021-01-15 20:27:43,763756,9731,8,Referral,Clothing,FL,West,Brand D,Mobile App,Credit Card,Not Paid,Paul Jones
2020-06-20 09:07:27,3507513,6591,10,Referral,Sports Equipment,PA,West,Brand E,In-Store,PayPal,Not Paid,Jonathan Martinez
2022-09-17 20:19:34,774229,520139,3,Referral,Books,TX,North,Brand D,Phone,Credit Card,Paid,Yolanda Palmer
2023-06-05 17:39:59,89293248,96,3,Referral,Books,GA,South,Brand A,Mobile App,Cash,Not Paid,Bryan Kelly
2020-05-10 10:40:42,23818163,6752,5,Summer Sale,Books,OH,South,Brand B,Online Store,Credit Card,Not Paid,Jason Evans
2023-12-13 23:42:33,778199,78437217,1,Summer Sale,Clothing,NY,East,Brand B,Phone,PayPal,Not Paid,Darryl Carey
2020-05-19 14:20:49,3504668,4276127,1,Holiday Campaign,Books,MI,South,Brand A,Phone,Cash,Not Paid,Dr. Denise Soto DDS
2023-04-21 19:40:41,1563883,2527174,2,Referral,Clothing,OH,East,Brand B,In-Store,Cash,Not Paid,Scott Raymond
2020-05-09 07:37:21,343,850071,1,Summer Sale,Books,OH,East,Brand A,Mobile App,Credit Card,Not Paid,Joseph Terry
2023-12-28 06:10:42,15526,776,1,Holiday Campaign,Books,IL,West,Brand E,Mobile App,PayPal,Paid,Ashley Clarke
2023-09-19 16:00:41,874020,130860,1,Email Promo,Electronics,OH,West,Brand D,Online Store,Cash,Not Paid,Glenn Gonzalez
2023-06-29 22:15:31,1142506,1582,1,Email Promo,Books,NY,North,Brand B,In-Store,Cash,Not Paid,Eric Taylor
2023-05-22 09:00:43,929678,991963070,8,Holiday Campaign,Books,IL,West,Brand B,In-Store,Cash,Paid,Gary Taylor
